text,label
为什么叔叔不在家里？,3
[ch-0]找了他好久呢？,3
仅仅只是刚出生的婴儿的你，,14
便已经是[ch-0]家未来的孙太子，,15
你一出生啊，,0
便拥有了全国年轻一代里，,15
最具有分量的金钥匙，,0
只可惜呀！,2
可我刚刚说得也没错啊，,14
我是说了什么不该说的吗？,3
爷爷，,1
我没有想到这几年我的离开还是没能让你明白我的心意！,13
守城快两月，,0
虽然不乏食水，,14
但城中酒水委实已尽了，,15
这点根本就是寻[ch-0]统制临时要的,0
生活没指望了,13
突然感觉在家呆着好无聊，,0
还是上班忙一点也好，,9
这是孤独恐惧症吗,3
先这样吧,9
对不起嫂子，,13
我没保护好[ch-1]。,13
一个人是孤单，,0
两个人是麻烦！,0
放弃吧。,5
不痛。,13
可惜了，,0
蜀山派，,0
无忧矣！,0
梦想破碎是没有声音的，,13
它只是缓慢又沉默地离开了。,15
算了算了自认倒霉，,0
再也不再聚美上买东西了,13
哈哈，,0
行，,12
当初让他们看不起你，,0
现在是他们高攀不上。,0
是你以前跟我说我负责赚钱养家，,0
家里一切交给你就好了，,0
[ch-0]，,1
我是被你宠坏了，,0
算了，,0
你不想做就不做吧。,13
我学中医的好吗，,4
你不就是因为我放弃了自己专业，,4
所以为了实现我曾经的梦想，,15
才去学医吗。,4
我没事，,0
你不用特地说一些逗我的话，,13
我已经习惯失望了。,0
而且，,14
这种失望的感觉挺好的，,0
它会让我记得，,0
自己一直心怀期望。,0
裳爹爹,1
我也没法子啊，,13
又没别人愿意娶我。,13
[ch-2]和[ch-0]新婚未久，,0
还不知什么时候能有喜讯。,13
没有意义，,13
处理他们，,0
又能怎么样呢，,4
我又不会多开心一分，,13
也不会多悲伤一分！,13
[ch-1]眼睁睁看你被卖给[ch-2]员外时，,0
她又做了什么？,3
她真的就这么值得你对她这么死心塌地？,4
为了一个野种，,0
值得吗？,3
太子又有多好？,4
他娶你当正妃了吗？,3
你真的好过了吗？,4
[ch-1]不过是想要看你笑话罢了！,2
看你被人欺负，,0
她就开心！,0
其实他开始确实没对[ch-0]动情的，,14
只是利用,15
[ch-0]也不知几时才能出关。,13
就按你说的办,9
你都伤成这样了。,0
这么多人，,0
却如何安置才好？,3
有本事又怎么样，,0
品行不正，,13
照样不能在家里住下。,13
王爷，,1
属下知道王爷对郡主有愧，,0
可此事王爷护不了郡主，,14
若皇后娘娘被废黜，,14
王爷这些年的苦心经营便都完了，,15
王爷，,1
成大事者当有所舍，,0
来日王爷君临天下，,0
要什么女人都会有，,0
将郡主抢回来也是可谋的。,0
可若王爷现在因一时不忍而行,14
您的心不痛吗？,4
这一点都不好笑消失了七年，,13
又一次出现，,0
为什么他口中的重来不是我和他重新开始。,4
给[ch-0]倒茶吧。,5
哥不能陪你了。,13
自从新闻上说你和[ch-2]订了婚，,14
你爸就魔怔似的，,0
天天念着你和他不合适，,0
舍不得你。,13
没事，,0
也许啊你说得对，,14
确实是我想多了，,14
也罢，,0
这么多年我该接受残废的事实，,0
何苦执著这双断腿呢。,4
本宫不急，,13
本宫是皇上的妻子，,0
皇上不可能永远冷落本宫。,13
何苦呢？,3
姐姐可能有自己的苦衷吧。,10
唉，,2
去了毫无头绪的你怎么找啊？,3
怕他考不上惹了侯爷不快，,14
又怕他考上那[ch-0]就非去不可了！,14
上上神！,1
是火车站，,0
两个小时前偷的！,0
昨天半夜[ch-0]说你发烧了，,0
我。,0
这这,0
大叔，,1
要不我们走吧！,9
我马上处理一下,0
爷，,1
最近小的总是出现幻觉，,0
是小的记岔了，,0
小的该死。,0
完了，,0
这个[ch-3]和[ch-0]居然找来[ch-2]家族的人助威，,0
这下[ch-1]还怎么对抗呀？,4
是二十六年前也有过同样的窒息情况！,0
[ch-0]，,1
夜色太晚了，,0
我们就先回去了啊，,9
要不然的话。,14
爸，,1
爸！,1
[ch-0]啊，,1
不是我不想帮你，,13
着实是这个[ch-1]我惹不起呀，,0
您还是另找他人吧！,9
[ch-0]，,1
我惹不起[ch-1]老太爷，,13
所以您。,14
啊，,2
我我没有没有。,13
怎么了[ch-0]爷？,3
保卫科，,1
保卫科，,1
门口打起来了。,0
[ch-0]，,1
是我，,0
大嫂，,1
你哥他情况不是很好，,0
你能不能赶快回来？,3
三儿，,1
去叫人！,7
怎么了你身体哪里不舒服。,3
额是这样的爸！,2
[ch-0]，,1
他们这么多人，,0
我们会不会被打死啊？,3
别管我，,7
你们快点去楼下干掉那个[ch-0]，,7
大叔还在一楼，,0
他有危险，,0
快去救他！,7
这不是我调的，,13
是刚才一名服务员肚子疼，,0
请我帮忙端过来的！,0
因为那两笔货款的客户是龙翔拳馆的[ch-0]，,14
前段时间我们连续派了好几拨人去要，,0
不是被[ch-0]打断骨头，,13
就是被丢进海里，,0
差点丧命，,0
所以。,14
如果我们爸妈知道了，,14
肯定会惩罚我的。,15
准备好了,0
家主家主你。,1
我没有招惹你啊。,13
昨天昨天下雨，,0
所以油油漆还没有干透！,15
公主救救奴婢！,6
必须要快点找到大叔，,7
来不及了。,0
啊。,2
总裁,1
医务室。,0
那那会有生命危险吗？,3
我也不确定能不能做到，,13
试一试吧。,9
不就是冲着他开了一枪吗，,4
至于这么玩命吗？,4
不行，,13
电击的话会加快血液流动速度，,0
失血过多同样会有危险！,0
[ch-4]，,1
快快快看，,7
[ch-3]的脸啊。,2
是，,11
可明天是您的生辰呐，,2
又是[ch-0]少爷的重要日子，,0
这时候把人都派出去，,0
万一明天出了什么岔子可怎么办呐？,3
是是不知道，,13
我不知道，,13
我什么都不知道，,13
[ch-0]，,1
那边的人只是跟我说，,0
是有一点不合规矩的地方，,0
具体的什么，,3
我不知道！,13
这里有着26区最严密的看守，,0
不会出事的。,13
我的伤算不了什么，,13
重要的是若若，,15
若若不能出事，,14
走，,7
我跟你去。,9
刚杀完两个人，,0
就迅速转移阵地，,0
进行攻击，,0
这种速度他都不休息的吗？,4
[ch-0]大人，,1
要是他们之中有凶手，,14
小店决不包庇。,13
可小店还要做生意呢，,2
您能不能换个地方？,3
丧尸诶，,2
吃人诶，,0
不可怕吗？,4
为什么那里可怕啊！,3
[ch-0]小姐,1
你是谁，,3
你快放了我，,7
我爸是宁城[ch-0]，,0
你要是敢对我动手，,14
我保证你。,8
还有，,14
拳馆协会派人带走这段视频也是[ch-0]家主的意思，,0
不是我心甘情愿的，,13
诶，,2
我不是故意的，,13
我真不是故意的。,13
[ch-1]。,1
嘶，,2
哎呀。,2
不不是。,13
其.,0
其实我知道是谁,14
额不要过来啊,7
[ch-0]害怕，,0
就哭喊，,0
然后叔叔听到之后赶过来，,0
就把那个肥肥的叔叔打了一顿,0
唉这这么厉害呀，,2
老太爷，,1
那找到他，,0
我们[ch-1]家岂不是。,4
啊啊嗯！,12
我投降，,0
投降！,2
就这样万一[ch-1]小姐临时又去找[ch-0]少爷，,14
打扰了太子爷和他之间的秘密，,0
怎么办呢。,3
他被人打了，,0
现在躲在拳馆里不敢出来，,0
那个[ch-0]完好无损地离开，,0
还把货款带回去给[ch-2]集团了，,0
几分钟前[ch-2]集团就把我们银行里的所有贷款连同全部利息都算清楚了,0
是你，,0
执迷不悟，,0
现在回头，,0
已经来不及了。,13
原原来是王爷啊，,2
额我之前听过您的威名，,0
那可是宁城市响当当的人物，,0
额，,0
怎么会来我这呢？,4
哦哦。,2
可是有派太医去看过了？,3
可你知道这是违反条令的事啊，,2
一旦泄露出去，,14
意味着什么你知道吗？,3
不.,13
不错。,12
这。,0
老大，,1
我们先撤吧！,9
呃呃，,0
不是，,13
不是，,13
是我[ch-0]欠[ch-3]集团货款，,0
主动将一千万还上，,0
没有任何人逼迫我！,13
我是那种人吗？,4
而且一个歌星而已，,14
我为什么非要为他兴奋不可？,4
她不就是有钱吗？,4
像大能一样打假赛是吗？,3
我觉得你妈妈说的很有道理，,0
你确实不适合再请假了。,13
承蒙皇上宽和，,0
臣过的很不错。,0
走的时候注意点，,7
别让监控拍到。,7
小姐，,1
什么事？,3
怎么先把你从这个鬼地方捞出去？,4
第三次，,0
哦对了，,0
没有第三次，,13
我猜得如果不错的话，,0
今天晚上有很多人跟你说过不要来查我对吧！,15
徒弟这才多少岁，,0
冒冒然的登上了[ch-0]称号序列，,0
而且还是第九十八名，,14
恐怕木秀于林，,10
有风摧之。,0
不要问了，,7
[ch-0]妈妈，,1
我限你半个小时内必须马上赶到幼儿园，,7
不然的话，,14
你就等着你女儿被开除吧。,9
唔！,2
做师父的，,0
不都是要有着一两个压箱底，,4
轻易不传的秘技吗！,13
诶是，,12
诶是。,12
不喜欢，,13
其实我，,14
我没有爹，,13
我是个孤儿，,0
刚才那些话，,0
都是开玩笑的。,0
这东西是我精心选出来的，,0
于你定会有用。,8
你到底知不知道，,3
我们是什么人？,3
可能不是病，,13
是有了。,0
主子，,1
我昨天好像看见了少爷在怡红院喝茶,0
这位女士，,0
我还有很重要的事情，,0
有什么事情，,0
等会再说。,9
没有。,13
不一定，,13
时间太久了，,0
上边谁还记得什么天柱，,0
我认为这个手法应该可行。,10
就是有很重要的事情啦！,0
当然。,14
禀告少爷，,7
有人要闯进来，,0
声称要见你一面。,0
[ch-3]太子在档案上的照片拿去给[ch-0]的护士确认过了，,0
完全一样，,0
只不过，,14
[ch-3]太子的档案有些奇怪！,2
下去吧！,5
是吗？,3
只要他们同意，,14
我无所谓。,13
举手之劳的事儿。,0
身体可是您自己的。,0
如果证明五维脑域侵权，,14
那么当年[ch-1]的收购就不合法，,15
甚至会一直追溯到[ch-2]，,15
也可能会牵连到[ch-2]的继承者。,15
等一下！,7
殿下客气了！,2
哦哦，,2
原来是你有事啊，,2
我还以为你是出什么事情了，,0
没事没事，,13
[ch-0]爷爷啥时候都有空，,0
你有空了就来这把你爷爷东西带过来就行了。,0
不用在意，,13
这次生辰过后，,0
我大概能掌握[ch-2]家的所有情报资源，,10
到时找那位神人应该会快很多，,10
以后你跟着我做事，,14
这种宴会自然是可以参加的。,0
我倒要看看，,5
鬼怪王国争夺这座岛屿，,0
到底有着什么企图谋。,3
这。,0
[ch-0]，,1
请摘下眼罩。,7
[ch-0]，,1
我知道我不该有这个求情，,13
但我还是希望如果有可能，,15
你再给你们彼此一个机会。,15
嫂子，,1
大哥在哪？,3
是。,11
我想要购买武功秘笈。,0
好。,12
传信的那只鹰隼，,0
恰巧被本王烤着吃了。,0
京京吃，,0
京京还要长身体，,0
还要学习发用脑子呢。,0
[ch-0]先生还让我给你带一句话。,7
呵，,1
你到这儿来干嘛呀？,3
第三个好处呢？,3
临时有点事。,0
至于你。,14
没事，,13
我会小心的，,8
就是出去看看。,9
不行我就回来了啊,8
或者1%？,3
雨天路滑，,0
你小心一些,5
打不打？,3
四公子派我来驾车，,0
你还真当我就是个车夫啊！,2
不管去哪里，,14
我都得跟着[ch-0]大小姐，,5
免得再出上次的事。,15
呵，,1
不好意思啊小兄弟，,13
我这个奴婢不太会讲话，,13
我买这药，,0
请问多少钱一瓶啊？,3
你是[ch-3]的战友，,1
于[ch-0]吧！,1
你说的这个情况不无可能，,13
环境污染也是引发血液病的一定诱因！,2
拔针了。,0
咳咳，,0
你这是要发传单吗？,3
你什么时候找男朋友了，,3
怎么都没跟我说。,4
既然涉外商业，,14
大哥在这方面还得努力钻研。,15
只有熟知了西方的规则，,14
咱们才能利用规则。,15
喂，,1
[ch-0]，,1
上了大学以后我发现我还是喜欢[ch-1]，,0
不然你借我的那一百万别还了你帮我和你妹妹牵个线。,9
单人模式。,0
走，,7
去看看。,7
不用跟我客气的，,13
其实我一点都不饿，,13
你刚刚患病，,0
虽然已经抢救过来，,14
但还很严重的，,15
需要补充营养。,0
嗯！,12
闲着没事，,0
编些能使的家伙事，,0
这不是马上春耕了挑大粪用的。,13
那么早，,0
哎算了吧[ch-2]！,2
什么叫大哥又死了一次。,4
我不管，,13
我已经听你安排来相亲了，,0
也算是偿还了你把我从派出所带出来的恩情，,15
但是这包厢钱我不会出，,15
您要不肯给，,14
我就告诉媒体，,15
说我是您女儿。,0
乱想什么呢，,4
不如我们明天去领证吧。,9
我还当你对常胜有信心，,15
相信他是个老实男人，,10
原来是你对组织有信心。,2
唉这是昨天拳擂比赛的视频，,0
听说过程很曲折，,0
结果却大快人心，,0
有不少人都说咱们宁城多了一位拳王，,0
其中啊，,0
还有[ch-0]家少爷打拳的视频呢？,2
你妈妈说得对呀，,0
男人不能随便进女孩子的房间，,13
但是叔叔敲过门了呀，,15
来，,7
让叔叔抱抱，,7
看看你洁白的皮肤。,0
一个八卦把你吓成这个样子？,4
我看,0
额嘿嗯嗯是是啊。,0
我妈虽然说让你照顾我，,14
但是你看我是不是很好照顾？,3
都不为难你。,13
这我就不知道了，,13
所以想着要找[ch-1]亲自问一问。,15
他来了你就知道了，,0
你先好好休息我去找他。,5
回回贵人的话，,0
臣妇多谢贵人，,0
臣妇很好，,0
孩子也好。,0
他们神通惊人，,0
法宝，,0
灵丹妙药更是层出不穷，,0
甚至是拥有可遨游星空古路的战舰,15
还得劳烦北姑娘给我将身体内的东西取出。,6
你男人以前是做什么的？,3
怎么没了的？,3
[ch-0]为什么欺负那些同学？,3
外公过来了，,0
所以陪了他一会儿。,15
总裁，,1
时间不多了。,0
那麻烦你和她们说一下，,6
我在学生会等她们。,0
这件事，,13
娘娘不能知道，,13
起码现在绝对不能。,13
妈，,1
你相信吗？,3
等将来我设计的衣服肯定会在这些厂子生产出来。,14
打断他的双腿，,7
扔到手术室门口，,7
不用给我留情面，,7
所有事情，,0
我都会负责的。,8
姑娘,1
该不会又是来打人的吧！,4
以后由他来伺候道长的起居，,0
您有什么事，,3
只管吩咐他去做，,15
倘他办不好差事，,14
告诉我，,7
咱们再换。,9
你还会关心我？,4
密码是多少？,3
不不知道啊！,13
你们这一辈人只有你了，,0
留下来传宗接代也是功劳,0
你不用为那小子遮掩，,13
他是愈发不像话。,0
发生了什么事？,3
[ch-0]，,1
要不我帮你去面试。,9
[ch-2]！,1
没有啊，,13
整栋大楼我们都搜过了，,0
只有你和[ch-3]，,14
还有那些尸体，,15
对了，,0
这次要谢谢你帮我抓住[ch-3]这家伙，,0
不愧是[ch-1]看重的人，,2
你可真是。,2
胜利者难道不需要掌声吗？,4
我也会明白，,13
大叔你其实并不喜欢我。,1
这么看来，,0
[ch-1]修为提升这么快，,0
是因为得到了神玄皇朝的好处？,3
兴奋过后估计就该睡了。,0
袖袖，,1
还没放定，,0
你要不愿意，,14
还来得及。,15
呵，,1
忘了？,3
这是取材！,2
通知机场，,7
准备最近的起飞时间，,7
启程回京。,7
我立刻让人把附近马路上的所有监控调出来，,8
找到[ch-0]太子的去向。,8
当然，,0
这不算完！,13
我可以教会你所有的东西，,8
也会把你当成弟子严格教授，,8
但是你的大礼本王却受不起，,15
还是请起吧。,6
绑匪只是这些人的兼职，,0
他们的主职是盗墓贼，,0
这里面都是他们盗来的文物，,0
我走之后，,0
你报警就是，,0
也不必隐瞒我的事情。,13
谢谢[ch-1]。,0
不用了。,13
嗯，,12
毛驴车今天家里有用。,0
我要留下伺候我家小姐。,9
两个，,0
都是大三的，,0
是不是多了，,3
要不要我退掉一个？,3
[ch-1]。,1
一楼的监控可以找到[ch-0]太子的踪影。,0
我这么做都是为你好，,0
金钱难道比幸福重要吗。,4
鬼知道为什么呢。,4
恩，,12
你同意就好，,0
还怕你觉得我自作主张，,2
你那个哥哥我在离开江城前，,0
没去打扰，,13
怕影响他的生活，,14
你去江城的时候，,0
问问有没有什么需要帮的，,7
爷爷都答应他！,8
这个[ch-0]出自京都大学，,0
一年前被评为江城银行最有希望接任董事长职位的老人物，,0
他来找我干嘛啊？,3
在店里还是要分清楚。,5
不过,14
不好意思，,13
有人吩咐过我，,0
不能说！,13
我好像在我们世界，,10
也发现了邪神入侵的痕迹。,0
我我没事，,0
母后不必为我操心！,13
投胎吗？,3
你问那个[ch-0]家小姐吗？,3
如果是这样的话，,14
你打算怎么做？,3
哪支球队？,3
本宫的承乾宫离着皇后的景仁宫近，,0
不比你们要绕过大半个后宫。,13
哎，,2
把他带到客房休息去吧！,7
休息？,3
行了，,0
你小子在[ch-1]这个年纪还不如他一半懂事呢！,0
现在天色还早，,0
我喝得有点晕了，,0
要不，,9
咱们到西湖边走走，,9
看看夜色，,0
吹吹凉风醒醒酒，,7
好吗？,3
大娘，,1
我看你们这边的村民都门户紧闭的，,0
大家平时是以什么为生？,3
那边的耕地也贫瘠了，,0
好像没有种过的样子。,13
小小，,1
你没事吧？,3
这个妹子呢是[ch-1]集团的美女，,0
人事部的[ch-0]，,0
也是个极品，,0
不过你们就不要想了，,15
她是我的猎物。,0
昨天我不是故意的，,13
只是你伤害我的朋友，,14
我是不允许的，,13
它叫母鸡，,0
很棒的朋友，,0
以前每天早上都会给我们两枚鸡蛋，,0
现在都给我们四枚。,0
我先吃早饭去了。,9
这会儿快要吃晚食了吧，,3
你们不吃晚食吗？,3
他。,0
[ch-2]的症我确有办法医治，,0
且若病人愿意配合，,14
这病是有机会痊愈的。,15
只要以后不再受到大的刺激，,14
家人也多注意，,0
可保不再反复发作。,15
只是有一点，,15
这病需慢慢的治，,15
急不得，,0
倘使过急反会适,14
我在，,0
你放心，,8
爸爸会给你讨回一个公道的！,8
死了。,0
不就是打个假拳，,4
然后录一段您打败[ch-0]的视频发到网上是不是，,4
唉，,2
小意思！,2
老天爷不会看着咱都饿死的。,13
哼，,1
你在问我这个问题之前，,14
先要问问自己有没有什么秘密，,5
为什么会有人来抓你？,3
我还是高估了自己。,0
不用了，,13
我刚刚去看过[ch-1]，,0
她不在，,0
所以就来找你预约一下明天的时间，,9
下午我要去拜访一位老人物！,9
我很认真！,2
却也未必。,13
[ch-1]为什么追你们？,3
出了什么事啊，,3
大呼小叫的，,0
还有没有一点规矩了？,3
不不可能，,13
这种方法需要献祭强大的修为，,0
而且此法起码得是神劲以上的强者才能施展，,14
这个世界上怎么会有神劲者呢？,4
你可以要一个女装[ch-0]大佬。,5
对！,12
预约？,3
大小姐，,1
你是不是也,3
要不。,3
这件事情你就不用知道了。,13
[ch-1]，,1
我们也换了行装，,0
过去寻皇祖爷爷罢。,7
哦？,3
是这样吗？,3
那质疑过后呢？,3
你想要怎么办？,3
[ch-2]兄，,1
你知道么，,3
我其实一直不太清楚，,13
你为什么要参合这个事？,3
咱们都是东亚新兵，,0
我不跟你们打。,13
呵，,1
我知道！,0
行吧！,0
不知道有多少敌人，,13
是因为有着[ch-3]的介入这才被老爹[ch-0]解决掉。,14
你带几个人顺着路找，,7
[ch-0]骑马走失，,0
他的同学肯定在找，,0
你碰到他们后把他们带过来。,7
大叔，,1
趁热吃包子！,5
你大哥[ch-0]是江城市出了名的软饭王，,0
所有人都知道，,0
不要忘了你保洁员的职位也是你大哥跪着求来的。,13
是给我妹妹的。,0
掌柜的在楼上等您。,0
同样是[ch-0]家的女儿，,0
区别那么大，,0
心疼了？,3
先喝口水。,5
不客气。,13
能再给我一次机会吗？,3
现在还昏迷不醒,0
里面有十万，,0
三万是买药钱，,0
假如我重新站起来，,14
剩下七万当作我的谢礼，,15
没有密码！,13
您是,3
县尉大人让我来通知你们，,0
回头去县城消了[ch-0]的户籍，,0
把该办的都办好，,7
近来县太爷对民事关心的狠，,0
你们可别给县尉大人惹麻烦。,7
嗯。,12
麻烦？,3
回主人，,1
妾身叫[ch-0]。,0
还有一个风骚版的。,0
不知道啊！,13
你们千万不要大意，,5
高句丽国虽小，,14
但自古以来他们的百姓性格都强悍好斗，,15
只要动了手，,14
那就是死缠烂打，,15
不顾自己的性命。,13
我们两军对阵，,0
他们全部报着必死之心，,0
你可以想想那该有多么难打？,4
就算是一对一，,14
我们也占不了,13
很快会有几个大的交易区的猎妖者进入你的丹城，,0
还有一些工匠，,0
他们交给你了。,0
我出去一趟，,0
你就在这里等我回来。,7
这是我欠你的情，,0
答应过你就一定会办到，,0
你没必要下跪。,13
喂，,1
[ch-1]，,1
有事吗？,3
大学你准备去哪里？,3
爹，,1
我一定要去啊！,2
神仙是托梦给我的的，,0
要是我不去救人，,14
神仙不知道会不会怪我啊！,10
我有神仙保佑一定没事的。,0
谢谢。,0
[ch-0]，,1
您这意思是？,3
第三，,0
我暴打你一顿，,0
不过这条路你要是选了，,14
下半辈子指定要在轮椅上度过一生，,15
所以，,14
你的选择是什么呢？,3
我平常的话，,0
回答嗯就可以了。,0
行！,12
第七号星辰乃是法古文明的商业星辰，,0
在这个商业星辰当中有诸多的资源，,0
只要出得起钱，,14
几乎也没有多少不能买的，,15
比起我们剑门的商业城池，,14
要庞大得太多太多。,0
那到时候一起去见识见识！,9
这叫礼貌。,0
禀告老太爷，,1
昨天那辆撞上[ch-2]先生的大卡车是被司机偷来的，,0
司机出车祸后当场死亡，,0
具体身份被人修改过，,0
查不到！,13
星光级四重啊。,2
是没有任何危险的，,13
最多就是这招失灵，,0
[ch-2]没死，,0
全当孝敬他一次。,8
我的手下死之前说，,0
他可能来自[ch-0]，,0
告诉我，,0
这是真的吗？,3
切得了吧！,2
嗯？,3
十弟幸苦了。,2
我奉了父王之命，,0
来提[ch-0]人。,0
见过大祭酒！,1
不，,13
是你。,1
和你没关系，,13
他会杀了我两个手下？,3
都是[ch-0]干的，,0
你是没有见到，,13
[ch-1]两次犯到[ch-0]的面前，,0
都被[ch-0]狠狠的教训了一顿。,15
臣妾恭送陛下。,7
呵呵，,1
[ch-2]啊，,1
[ch-0]先生让我来给您传达一个命令。,7
有什么事？,3
凡事总有第一次。,0
还要多谢道友传授我七宝如意大咒，,14
我才能在年余光景中，,15
连开佛门九识，,15
铸就护身七宝。,15
如今道友可以呼我做天音！,5
啊？,3
少爷你是不是发烧了呀，,3
那些人都说是卖假药的，,0
我们还过去啊？,3
[ch-1]毕竟是抄袭，,14
她只是想害[ch-0]，,14
但不想暴露自己，,15
所以才模糊了视频。,14
别别别，,13
我根本没想过要答应好吗。,4
哼对了，,0
我想起来了，,0
[ch-0]老师似乎挺关心这个[ch-1]的，,10
难不成[ch-0]老师也想和她一起走吗？,4
听说[ch-0]一直没醒？,3
爸？,3
谢谢[ch-0]先生，,0
我弟弟不懂事，,13
我回去一定好好教育教育他，,9
太谢谢您了。,2
向大家正式介绍一下，,0
我身边的这位，,0
惊天地泣鬼神的、一等一的美女，,0
是文化酒业的酒文化大使，,0
也是,1
她没骗你，,13
我接近你，,0
就是为了[ch-2]。,15
接下来我做,0
另外，,14
把[ch-0]给我从集团叫回来，,7
还有，,14
动用[ch-2]家所有资源给我找，,0
找到这名拳王的信息，,0
地址，,0
一定要找到他，,7
找到他，,7
才能找到[ch-1]太子！,2
是！,11
下周就是二赛了，,0
你到时候怎么安排？,3
哦，,0
保镖是吧！,3
而且，,15
[ch-0]确实也不会愿意完全放下游戏部门的工作。,13
这样啊那行吧！,2
第一，,1
他对你没有任何想法，,13
所以看你跟看别人没什么区别，,13
第二，,1
他能将自己的情绪隐藏在心里，,0
不露于色，,13
这种人的心理素质极为强大，,0
必定是某个层次里顶尖的人物，,0
连我也做不到。,13
你们想吃什么？,3
[ch-0]老师，,1
请吧。,7
岁月流逝，,0
如日月交替能无尽向前，,0
不断推演，,0
更可无限倒流，,14
回归原点,1
所以，,14
是你主动认输，,14
还是，,3
我亲自动手？,3
爹，,1
你不用劝[ch-0]了，,13
他早就说过不想念了哩。,13
[ch-0]脑子活，,0
让他折腾，,0
没准将来比我这个哥哥还有出息哩。,10
但愿是这样。,15
如今行宫人少，,0
我倒是机会来了。,15
不管怎么说，,14
能早日有孕才好。,15
哪怕是先生个公主呢。,14
[ch-0]小姐，,1
这张卡的确是真的。,0
不要紧，,13
马上就好了。,0
夫人说的是。,0
没没什么。,13
欢迎各位道友远道而来参加我们的拍卖会，,0
本次拍卖会的拍品，,0
大家想必都清楚了，,10
那就是悟道茶。,15
[ch-0]说过，,0
他与阁老是乡里，,0
又是阁老学生，,0
登科后颇受阁老照拂。,0
是。,11
我知道了，,0
有劳太医了。,0
你想要真睛，,0
我给你寻，,9
今年寻不到，,0
明年会继续，,8
我以晶巫之名发誓，,8
若是你能治好我儿的病，,14
我定会为你寻真睛！,8
你怕了？,3
我。,0
把[ch-0]哄开心了，,7
陪着他玩开心，,7
你想要什么就有什么，,8
出身低微，,0
就该有点自知之明，,15
没什么背景，,0
就该学会放低姿态，,15
你看，,0
[ch-1]就很懂规矩嘛！,2
那人擅使重兵器，,0
姓[ch-2]，,0
单名一个[ch-1]。,0
陛下。,1
也好，,0
传话过去，,7
就那边腾出个雅间来，,7
再去预备好车马。,7
当然，,14
我也只会送你一两只，,15
而且，,14
不要打准神的主意。,13
那东西的幼体，,0
我也没有几只。,13
[ch-0]，,1
你去给我买个橡皮。,7
干嘛呀。,3
我觉得这张天价脸该去投保,10
正好我也邀请了一些其他有背景的年轻人，,0
昨天我情绪有些失控，,0
没有好好招待你，,13
晚上就当大嫂给你接风洗尘，,9
怎么样啊？,3
这个我知道，,0
正是考虑到这点，,14
才没在传讯符上做限制，,15
只是，,14
出现了个离谱的家伙，,0
居然和这么多人有联系，,2
看来我们对灵山的情况掌握太弱了。,2
[ch-0]妹妹，,1
快请坐，,6
我表弟这个人吧，,0
有时候不太会说话，,0
你多担待着点，,5
但有一点你放心，,15
他不花心，,13
别看他长这么大了，,13
可从来没交过女朋友。,13
[ch-0]选手，,1
到你了。,0
儿啊，,1
娘现在可以帮你警告他一次，,8
可也不能警告一辈子。,13
没事大哥，,0
[ch-0]身份高贵，,0
我一个普通人就算不认识也没什么关系，,13
我填合同，,0
以后咱们兄弟就能在一起生活了。,15
好，,11
那就拜托您了，,6
[ch-1]先生。,1
好的，,12
我非常愿意回避。,15
你涉世未深，,0
有些事没有你想象中的那么正义和简单，,13
我现在只希望你好好读书，,14
君子报仇十年不晚，,0
别为了我把自己都搭进去，,0
如果你出了事，,14
我一辈子都会活在痛苦当中，,1
更不会开心。,13
多少钱？,3
现场我已经查看过古堡里，,0
目前就我们这些人，,0
所以说在座的都是嫌疑人，,14
你们可以选择沉默，,15
但是你们说的每一句话都将成为呈堂证供。,15
我打个电话先。,9
此人曾经在南境诛杀蛮皇，,0
同样在东境以五千乞活军硬生生的拖住了数万东莱锐卒！,0
我知道哥，,0
麻烦你了，,0
我不在意的！,13
一天十五个筐吧。,0
[ch-0]，,1
去把我的东西都搬出来吧，,7
我去睡客房。,9
不管如何，,14
我不会单独见你。,13
再找找吧。,9
当初[ch-0]出事的时候，,0
也没像你今天这样。,13
小意思！,2
你现在多少级了？,3
先生，,1
其实我们,14
这里也没有吗？,3
我们决定解除先辈的痛苦，,9
将龙魂封印，,0
等待着一个领路人的到来。,0
难怪！,2
你还有什么要说的？,3
嫂子，,1
等送走了这些大佛，,0
你要有心理准备，,5
就要开课了。,0
冲喜？,3
我还以为你被抓走了呢，,13
没想到会在这里遇到你。,13
怎么会，,4
对我来说，,0
你才是我的朋友，,0
而她，,14
只是个路人。,15
那就好，,0
我们先走了，,9
[ch-0]，,1
您多保重，,5
再见。,0
他是我带来的人，,0
[ch-0]，,1
给我个面子，,7
今天这事情呢是我们错了，,0
我们现在就走。,9
你什么打算？,3
我做饭去了。,9
不用了，,13
我问你，,0
这花是哪来的？,3
是是啊[ch-0]太子找到了！,2
这可不是危言耸听。,13
你说的可是那平顶山上的老翁？,3
[ch-1]公主习得一种内力名唤琴狱音功，,0
是一种音波功，,0
可将内力汇于琴音之中，,0
通过琴音伤人索命，,0
对内力薄弱之人，,0
颇有几分威力。,0
[ch-1]公主自幼习武，,0
内力已有所成。,0
上使前辈，,1
这次我们收到青田界水木二气恢复的迹象，,0
就赶紧到此，,15
看看有无恢复的可能，,10
这回好了，,0
这里水木二气恢复，,0
我们就将炼云青田宗余部迁回，,15
恢复这里青田界的原本模样。,0
恩，,12
没什么要交代的。,13
我刚才听[ch-1]说[ch-0]同学在这里，,0
